datapoints	percentage	call	xmin	xmax	xmean	bmin	bmax	bmean
12000	43.62	xtal-xtal	0.98	15.34	1.87	-18.66	-4.06	-5.79
12000	48.30	bio-bio	0.98	15.34	1.87	-18.66	-4.06	-5.79
12000	6.38	xtal-bio	0.98	15.34	1.87	-18.66	-4.06	-5.79
12000	1.70	bio-xtal	0.98	15.34	1.87	-18.66	-4.06	-5.79
12000	91.92	same	0.98	15.34	1.87	-18.66	-4.06	-5.79
12000	8.08	different	0.98	15.34	1.87	-18.66	-4.06	-5.79
12200	43.68	xtal-xtal	0.96	15.34	1.86	-18.66	-4.02	-5.77
12200	48.28	bio-bio	0.96	15.34	1.86	-18.66	-4.02	-5.77
12200	6.32	xtal-bio	0.96	15.34	1.86	-18.66	-4.02	-5.77
12200	1.72	bio-xtal	0.96	15.34	1.86	-18.66	-4.02	-5.77
12200	91.96	same	0.96	15.34	1.86	-18.66	-4.02	-5.77
12200	8.04	different	0.96	15.34	1.86	-18.66	-4.02	-5.77
12400	43.66	xtal-xtal	0.94	15.34	1.84	-18.66	-4.00	-5.74
12400	48.27	bio-bio	0.94	15.34	1.84	-18.66	-4.00	-5.74
12400	6.34	xtal-bio	0.94	15.34	1.84	-18.66	-4.00	-5.74
12400	1.73	bio-xtal	0.94	15.34	1.84	-18.66	-4.00	-5.74
12400	91.93	same	0.94	15.34	1.84	-18.66	-4.00	-5.74
12400	8.07	different	0.94	15.34	1.84	-18.66	-4.00	-5.74
12600	43.67	xtal-xtal	0.93	15.34	1.83	-18.66	-3.97	-5.71
12600	48.29	bio-bio	0.93	15.34	1.83	-18.66	-3.97	-5.71
12600	6.33	xtal-bio	0.93	15.34	1.83	-18.66	-3.97	-5.71
12600	1.71	bio-xtal	0.93	15.34	1.83	-18.66	-3.97	-5.71
12600	91.95	same	0.93	15.34	1.83	-18.66	-3.97	-5.71
12600	8.05	different	0.93	15.34	1.83	-18.66	-3.97	-5.71
12800	43.60	xtal-xtal	0.91	15.34	1.81	-18.66	-3.95	-5.68
12800	48.27	bio-bio	0.91	15.34	1.81	-18.66	-3.95	-5.68
12800	6.40	xtal-bio	0.91	15.34	1.81	-18.66	-3.95	-5.68
12800	1.73	bio-xtal	0.91	15.34	1.81	-18.66	-3.95	-5.68
12800	91.87	same	0.91	15.34	1.81	-18.66	-3.95	-5.68
12800	8.13	different	0.91	15.34	1.81	-18.66	-3.95	-5.68
13000	43.60	xtal-xtal	0.89	15.34	1.80	-18.66	-3.93	-5.66
13000	48.26	bio-bio	0.89	15.34	1.80	-18.66	-3.93	-5.66
13000	6.40	xtal-bio	0.89	15.34	1.80	-18.66	-3.93	-5.66
13000	1.74	bio-xtal	0.89	15.34	1.80	-18.66	-3.93	-5.66
13000	91.86	same	0.89	15.34	1.80	-18.66	-3.93	-5.66
13000	8.14	different	0.89	15.34	1.80	-18.66	-3.93	-5.66
13200	43.58	xtal-xtal	0.87	15.34	1.79	-18.66	-3.91	-5.63
13200	48.24	bio-bio	0.87	15.34	1.79	-18.66	-3.91	-5.63
13200	6.42	xtal-bio	0.87	15.34	1.79	-18.66	-3.91	-5.63
13200	1.76	bio-xtal	0.87	15.34	1.79	-18.66	-3.91	-5.63
13200	91.82	same	0.87	15.34	1.79	-18.66	-3.91	-5.63
13200	8.18	different	0.87	15.34	1.79	-18.66	-3.91	-5.63
13400	43.57	xtal-xtal	0.86	15.34	1.77	-18.66	-3.88	-5.60
13400	48.24	bio-bio	0.86	15.34	1.77	-18.66	-3.88	-5.60
13400	6.43	xtal-bio	0.86	15.34	1.77	-18.66	-3.88	-5.60
13400	1.76	bio-xtal	0.86	15.34	1.77	-18.66	-3.88	-5.60
13400	91.81	same	0.86	15.34	1.77	-18.66	-3.88	-5.60
13400	8.19	different	0.86	15.34	1.77	-18.66	-3.88	-5.60
13600	43.54	xtal-xtal	0.84	15.34	1.76	-18.66	-3.86	-5.58
13600	48.24	bio-bio	0.84	15.34	1.76	-18.66	-3.86	-5.58
13600	6.46	xtal-bio	0.84	15.34	1.76	-18.66	-3.86	-5.58
13600	1.76	bio-xtal	0.84	15.34	1.76	-18.66	-3.86	-5.58
13600	91.78	same	0.84	15.34	1.76	-18.66	-3.86	-5.58
13600	8.22	different	0.84	15.34	1.76	-18.66	-3.86	-5.58
13800	43.51	xtal-xtal	0.82	15.34	1.75	-18.66	-3.83	-5.55
13800	48.23	bio-bio	0.82	15.34	1.75	-18.66	-3.83	-5.55
13800	6.49	xtal-bio	0.82	15.34	1.75	-18.66	-3.83	-5.55
13800	1.77	bio-xtal	0.82	15.34	1.75	-18.66	-3.83	-5.55
13800	91.74	same	0.82	15.34	1.75	-18.66	-3.83	-5.55
13800	8.26	different	0.82	15.34	1.75	-18.66	-3.83	-5.55
14000	43.56	xtal-xtal	0.80	15.34	1.73	-18.66	-3.82	-5.53
14000	48.24	bio-bio	0.80	15.34	1.73	-18.66	-3.82	-5.53
14000	6.44	xtal-bio	0.80	15.34	1.73	-18.66	-3.82	-5.53
14000	1.76	bio-xtal	0.80	15.34	1.73	-18.66	-3.82	-5.53
14000	91.80	same	0.80	15.34	1.73	-18.66	-3.82	-5.53
14000	8.20	different	0.80	15.34	1.73	-18.66	-3.82	-5.53
14200	43.57	xtal-xtal	0.79	15.34	1.72	-18.66	-3.80	-5.50
14200	48.25	bio-bio	0.79	15.34	1.72	-18.66	-3.80	-5.50
14200	6.43	xtal-bio	0.79	15.34	1.72	-18.66	-3.80	-5.50
14200	1.75	bio-xtal	0.79	15.34	1.72	-18.66	-3.80	-5.50
14200	91.82	same	0.79	15.34	1.72	-18.66	-3.80	-5.50
14200	8.18	different	0.79	15.34	1.72	-18.66	-3.80	-5.50
14400	43.59	xtal-xtal	0.77	15.34	1.71	-18.66	-3.78	-5.48
14400	48.23	bio-bio	0.77	15.34	1.71	-18.66	-3.78	-5.48
14400	6.41	xtal-bio	0.77	15.34	1.71	-18.66	-3.78	-5.48
14400	1.77	bio-xtal	0.77	15.34	1.71	-18.66	-3.78	-5.48
14400	91.82	same	0.77	15.34	1.71	-18.66	-3.78	-5.48
14400	8.18	different	0.77	15.34	1.71	-18.66	-3.78	-5.48
14600	43.58	xtal-xtal	0.75	15.34	1.69	-18.66	-3.76	-5.46
14600	48.20	bio-bio	0.75	15.34	1.69	-18.66	-3.76	-5.46
14600	6.42	xtal-bio	0.75	15.34	1.69	-18.66	-3.76	-5.46
14600	1.80	bio-xtal	0.75	15.34	1.69	-18.66	-3.76	-5.46
14600	91.78	same	0.75	15.34	1.69	-18.66	-3.76	-5.46
14600	8.22	different	0.75	15.34	1.69	-18.66	-3.76	-5.46
14800	43.61	xtal-xtal	0.74	15.34	1.68	-18.66	-3.74	-5.43
14800	48.16	bio-bio	0.74	15.34	1.68	-18.66	-3.74	-5.43
14800	6.39	xtal-bio	0.74	15.34	1.68	-18.66	-3.74	-5.43
14800	1.84	bio-xtal	0.74	15.34	1.68	-18.66	-3.74	-5.43
14800	91.76	same	0.74	15.34	1.68	-18.66	-3.74	-5.43
14800	8.24	different	0.74	15.34	1.68	-18.66	-3.74	-5.43
15000	43.60	xtal-xtal	0.72	15.34	1.67	-18.66	-3.72	-5.41
15000	48.14	bio-bio	0.72	15.34	1.67	-18.66	-3.72	-5.41
15000	6.40	xtal-bio	0.72	15.34	1.67	-18.66	-3.72	-5.41
15000	1.86	bio-xtal	0.72	15.34	1.67	-18.66	-3.72	-5.41
15000	91.74	same	0.72	15.34	1.67	-18.66	-3.72	-5.41
15000	8.26	different	0.72	15.34	1.67	-18.66	-3.72	-5.41
15200	43.57	xtal-xtal	0.70	15.34	1.66	-18.66	-3.70	-5.39
15200	48.13	bio-bio	0.70	15.34	1.66	-18.66	-3.70	-5.39
15200	6.43	xtal-bio	0.70	15.34	1.66	-18.66	-3.70	-5.39
15200	1.87	bio-xtal	0.70	15.34	1.66	-18.66	-3.70	-5.39
15200	91.70	same	0.70	15.34	1.66	-18.66	-3.70	-5.39
15200	8.30	different	0.70	15.34	1.66	-18.66	-3.70	-5.39
15400	43.58	xtal-xtal	0.68	15.34	1.64	-18.66	-3.68	-5.37
15400	48.14	bio-bio	0.68	15.34	1.64	-18.66	-3.68	-5.37
15400	6.42	xtal-bio	0.68	15.34	1.64	-18.66	-3.68	-5.37
15400	1.86	bio-xtal	0.68	15.34	1.64	-18.66	-3.68	-5.37
15400	91.71	same	0.68	15.34	1.64	-18.66	-3.68	-5.37
15400	8.29	different	0.68	15.34	1.64	-18.66	-3.68	-5.37
15600	43.56	xtal-xtal	0.66	15.34	1.63	-18.66	-3.66	-5.34
15600	48.11	bio-bio	0.66	15.34	1.63	-18.66	-3.66	-5.34
15600	6.44	xtal-bio	0.66	15.34	1.63	-18.66	-3.66	-5.34
15600	1.89	bio-xtal	0.66	15.34	1.63	-18.66	-3.66	-5.34
15600	91.67	same	0.66	15.34	1.63	-18.66	-3.66	-5.34
15600	8.33	different	0.66	15.34	1.63	-18.66	-3.66	-5.34
15800	43.53	xtal-xtal	0.65	15.34	1.62	-18.66	-3.64	-5.32
15800	48.09	bio-bio	0.65	15.34	1.62	-18.66	-3.64	-5.32
15800	6.47	xtal-bio	0.65	15.34	1.62	-18.66	-3.64	-5.32
15800	1.91	bio-xtal	0.65	15.34	1.62	-18.66	-3.64	-5.32
15800	91.63	same	0.65	15.34	1.62	-18.66	-3.64	-5.32
15800	8.37	different	0.65	15.34	1.62	-18.66	-3.64	-5.32
16000	43.51	xtal-xtal	0.64	15.34	1.61	-18.66	-3.63	-5.30
16000	48.11	bio-bio	0.64	15.34	1.61	-18.66	-3.63	-5.30
16000	6.49	xtal-bio	0.64	15.34	1.61	-18.66	-3.63	-5.30
16000	1.89	bio-xtal	0.64	15.34	1.61	-18.66	-3.63	-5.30
16000	91.61	same	0.64	15.34	1.61	-18.66	-3.63	-5.30
16000	8.39	different	0.64	15.34	1.61	-18.66	-3.63	-5.30
16200	43.50	xtal-xtal	0.62	15.34	1.59	-18.66	-3.61	-5.28
16200	48.12	bio-bio	0.62	15.34	1.59	-18.66	-3.61	-5.28
16200	6.50	xtal-bio	0.62	15.34	1.59	-18.66	-3.61	-5.28
16200	1.88	bio-xtal	0.62	15.34	1.59	-18.66	-3.61	-5.28
16200	91.62	same	0.62	15.34	1.59	-18.66	-3.61	-5.28
16200	8.38	different	0.62	15.34	1.59	-18.66	-3.61	-5.28
16400	43.51	xtal-xtal	0.60	15.34	1.58	-18.66	-3.59	-5.26
16400	48.12	bio-bio	0.60	15.34	1.58	-18.66	-3.59	-5.26
16400	6.49	xtal-bio	0.60	15.34	1.58	-18.66	-3.59	-5.26
16400	1.88	bio-xtal	0.60	15.34	1.58	-18.66	-3.59	-5.26
16400	91.63	same	0.60	15.34	1.58	-18.66	-3.59	-5.26
16400	8.37	different	0.60	15.34	1.58	-18.66	-3.59	-5.26
16600	43.46	xtal-xtal	0.59	15.34	1.57	-18.66	-3.57	-5.24
16600	48.10	bio-bio	0.59	15.34	1.57	-18.66	-3.57	-5.24
16600	6.54	xtal-bio	0.59	15.34	1.57	-18.66	-3.57	-5.24
16600	1.90	bio-xtal	0.59	15.34	1.57	-18.66	-3.57	-5.24
16600	91.56	same	0.59	15.34	1.57	-18.66	-3.57	-5.24
16600	8.44	different	0.59	15.34	1.57	-18.66	-3.57	-5.24
16800	43.42	xtal-xtal	0.57	15.34	1.56	-18.66	-3.55	-5.22
16800	48.09	bio-bio	0.57	15.34	1.56	-18.66	-3.55	-5.22
16800	6.58	xtal-bio	0.57	15.34	1.56	-18.66	-3.55	-5.22
16800	1.91	bio-xtal	0.57	15.34	1.56	-18.66	-3.55	-5.22
16800	91.51	same	0.57	15.34	1.56	-18.66	-3.55	-5.22
16800	8.49	different	0.57	15.34	1.56	-18.66	-3.55	-5.22
17000	43.44	xtal-xtal	0.56	15.34	1.55	-18.66	-3.54	-5.20
17000	48.09	bio-bio	0.56	15.34	1.55	-18.66	-3.54	-5.20
17000	6.56	xtal-bio	0.56	15.34	1.55	-18.66	-3.54	-5.20
17000	1.91	bio-xtal	0.56	15.34	1.55	-18.66	-3.54	-5.20
17000	91.52	same	0.56	15.34	1.55	-18.66	-3.54	-5.20
17000	8.48	different	0.56	15.34	1.55	-18.66	-3.54	-5.20
17200	43.44	xtal-xtal	0.54	15.34	1.53	-18.66	-3.52	-5.18
17200	48.06	bio-bio	0.54	15.34	1.53	-18.66	-3.52	-5.18
17200	6.56	xtal-bio	0.54	15.34	1.53	-18.66	-3.52	-5.18
17200	1.94	bio-xtal	0.54	15.34	1.53	-18.66	-3.52	-5.18
17200	91.50	same	0.54	15.34	1.53	-18.66	-3.52	-5.18
17200	8.50	different	0.54	15.34	1.53	-18.66	-3.52	-5.18
17400	43.44	xtal-xtal	0.53	15.34	1.52	-18.66	-3.50	-5.16
17400	48.06	bio-bio	0.53	15.34	1.52	-18.66	-3.50	-5.16
17400	6.56	xtal-bio	0.53	15.34	1.52	-18.66	-3.50	-5.16
17400	1.94	bio-xtal	0.53	15.34	1.52	-18.66	-3.50	-5.16
17400	91.49	same	0.53	15.34	1.52	-18.66	-3.50	-5.16
17400	8.51	different	0.53	15.34	1.52	-18.66	-3.50	-5.16
17600	43.43	xtal-xtal	0.51	15.34	1.51	-18.66	-3.49	-5.14
17600	48.06	bio-bio	0.51	15.34	1.51	-18.66	-3.49	-5.14
17600	6.57	xtal-bio	0.51	15.34	1.51	-18.66	-3.49	-5.14
17600	1.94	bio-xtal	0.51	15.34	1.51	-18.66	-3.49	-5.14
17600	91.48	same	0.51	15.34	1.51	-18.66	-3.49	-5.14
17600	8.52	different	0.51	15.34	1.51	-18.66	-3.49	-5.14
17800	43.39	xtal-xtal	0.50	15.34	1.50	-18.66	-3.47	-5.12
17800	48.06	bio-bio	0.50	15.34	1.50	-18.66	-3.47	-5.12
17800	6.61	xtal-bio	0.50	15.34	1.50	-18.66	-3.47	-5.12
17800	1.94	bio-xtal	0.50	15.34	1.50	-18.66	-3.47	-5.12
17800	91.46	same	0.50	15.34	1.50	-18.66	-3.47	-5.12
17800	8.54	different	0.50	15.34	1.50	-18.66	-3.47	-5.12
18000	43.36	xtal-xtal	0.49	15.34	1.49	-18.66	-3.46	-5.11
18000	48.07	bio-bio	0.49	15.34	1.49	-18.66	-3.46	-5.11
18000	6.64	xtal-bio	0.49	15.34	1.49	-18.66	-3.46	-5.11
18000	1.93	bio-xtal	0.49	15.34	1.49	-18.66	-3.46	-5.11
18000	91.42	same	0.49	15.34	1.49	-18.66	-3.46	-5.11
18000	8.58	different	0.49	15.34	1.49	-18.66	-3.46	-5.11
18200	43.33	xtal-xtal	0.47	15.34	1.48	-18.66	-3.44	-5.09
18200	48.04	bio-bio	0.47	15.34	1.48	-18.66	-3.44	-5.09
18200	6.67	xtal-bio	0.47	15.34	1.48	-18.66	-3.44	-5.09
18200	1.96	bio-xtal	0.47	15.34	1.48	-18.66	-3.44	-5.09
18200	91.37	same	0.47	15.34	1.48	-18.66	-3.44	-5.09
18200	8.63	different	0.47	15.34	1.48	-18.66	-3.44	-5.09
18400	43.32	xtal-xtal	0.46	15.34	1.47	-18.66	-3.43	-5.07
18400	48.03	bio-bio	0.46	15.34	1.47	-18.66	-3.43	-5.07
18400	6.68	xtal-bio	0.46	15.34	1.47	-18.66	-3.43	-5.07
18400	1.97	bio-xtal	0.46	15.34	1.47	-18.66	-3.43	-5.07
18400	91.35	same	0.46	15.34	1.47	-18.66	-3.43	-5.07
18400	8.65	different	0.46	15.34	1.47	-18.66	-3.43	-5.07
18600	43.26	xtal-xtal	0.44	15.34	1.46	-18.66	-3.41	-5.05
18600	48.03	bio-bio	0.44	15.34	1.46	-18.66	-3.41	-5.05
18600	6.74	xtal-bio	0.44	15.34	1.46	-18.66	-3.41	-5.05
18600	1.97	bio-xtal	0.44	15.34	1.46	-18.66	-3.41	-5.05
18600	91.30	same	0.44	15.34	1.46	-18.66	-3.41	-5.05
18600	8.70	different	0.44	15.34	1.46	-18.66	-3.41	-5.05
18800	43.25	xtal-xtal	0.42	15.34	1.45	-18.66	-3.39	-5.03
18800	48.02	bio-bio	0.42	15.34	1.45	-18.66	-3.39	-5.03
18800	6.75	xtal-bio	0.42	15.34	1.45	-18.66	-3.39	-5.03
18800	1.98	bio-xtal	0.42	15.34	1.45	-18.66	-3.39	-5.03
18800	91.27	same	0.42	15.34	1.45	-18.66	-3.39	-5.03
18800	8.73	different	0.42	15.34	1.45	-18.66	-3.39	-5.03
19000	43.22	xtal-xtal	0.41	15.34	1.43	-18.66	-3.38	-5.02
19000	48.02	bio-bio	0.41	15.34	1.43	-18.66	-3.38	-5.02
19000	6.78	xtal-bio	0.41	15.34	1.43	-18.66	-3.38	-5.02
19000	1.98	bio-xtal	0.41	15.34	1.43	-18.66	-3.38	-5.02
19000	91.24	same	0.41	15.34	1.43	-18.66	-3.38	-5.02
19000	8.76	different	0.41	15.34	1.43	-18.66	-3.38	-5.02
19200	43.20	xtal-xtal	0.39	15.34	1.42	-18.66	-3.36	-5.00
19200	48.01	bio-bio	0.39	15.34	1.42	-18.66	-3.36	-5.00
19200	6.80	xtal-bio	0.39	15.34	1.42	-18.66	-3.36	-5.00
19200	1.99	bio-xtal	0.39	15.34	1.42	-18.66	-3.36	-5.00
19200	91.20	same	0.39	15.34	1.42	-18.66	-3.36	-5.00
19200	8.80	different	0.39	15.34	1.42	-18.66	-3.36	-5.00
19400	43.19	xtal-xtal	0.38	15.34	1.41	-18.66	-3.35	-4.98
19400	47.99	bio-bio	0.38	15.34	1.41	-18.66	-3.35	-4.98
19400	6.81	xtal-bio	0.38	15.34	1.41	-18.66	-3.35	-4.98
19400	2.01	bio-xtal	0.38	15.34	1.41	-18.66	-3.35	-4.98
19400	91.18	same	0.38	15.34	1.41	-18.66	-3.35	-4.98
19400	8.82	different	0.38	15.34	1.41	-18.66	-3.35	-4.98
19600	43.19	xtal-xtal	0.36	15.34	1.40	-18.66	-3.33	-4.97
19600	47.97	bio-bio	0.36	15.34	1.40	-18.66	-3.33	-4.97
19600	6.81	xtal-bio	0.36	15.34	1.40	-18.66	-3.33	-4.97
19600	2.03	bio-xtal	0.36	15.34	1.40	-18.66	-3.33	-4.97
19600	91.16	same	0.36	15.34	1.40	-18.66	-3.33	-4.97
19600	8.84	different	0.36	15.34	1.40	-18.66	-3.33	-4.97
19800	43.19	xtal-xtal	0.34	15.34	1.39	-18.66	-3.32	-4.95
19800	47.96	bio-bio	0.34	15.34	1.39	-18.66	-3.32	-4.95
19800	6.81	xtal-bio	0.34	15.34	1.39	-18.66	-3.32	-4.95
19800	2.04	bio-xtal	0.34	15.34	1.39	-18.66	-3.32	-4.95
19800	91.15	same	0.34	15.34	1.39	-18.66	-3.32	-4.95
19800	8.85	different	0.34	15.34	1.39	-18.66	-3.32	-4.95
20000	43.21	xtal-xtal	0.33	15.34	1.38	-18.66	-3.30	-4.93
20000	47.95	bio-bio	0.33	15.34	1.38	-18.66	-3.30	-4.93
20000	6.79	xtal-bio	0.33	15.34	1.38	-18.66	-3.30	-4.93
20000	2.04	bio-xtal	0.33	15.34	1.38	-18.66	-3.30	-4.93
20000	91.16	same	0.33	15.34	1.38	-18.66	-3.30	-4.93
20000	8.83	different	0.33	15.34	1.38	-18.66	-3.30	-4.93
20200	43.20	xtal-xtal	0.31	15.34	1.37	-18.66	-3.28	-4.92
20200	47.94	bio-bio	0.31	15.34	1.37	-18.66	-3.28	-4.92
20200	6.80	xtal-bio	0.31	15.34	1.37	-18.66	-3.28	-4.92
20200	2.06	bio-xtal	0.31	15.34	1.37	-18.66	-3.28	-4.92
20200	91.14	same	0.31	15.34	1.37	-18.66	-3.28	-4.92
20200	8.86	different	0.31	15.34	1.37	-18.66	-3.28	-4.92
20400	43.20	xtal-xtal	0.30	15.34	1.36	-18.66	-3.27	-4.90
20400	47.92	bio-bio	0.30	15.34	1.36	-18.66	-3.27	-4.90
20400	6.80	xtal-bio	0.30	15.34	1.36	-18.66	-3.27	-4.90
20400	2.08	bio-xtal	0.30	15.34	1.36	-18.66	-3.27	-4.90
20400	91.12	same	0.30	15.34	1.36	-18.66	-3.27	-4.90
20400	8.88	different	0.30	15.34	1.36	-18.66	-3.27	-4.90
20600	43.17	xtal-xtal	0.28	15.34	1.35	-18.66	-3.26	-4.89
20600	47.90	bio-bio	0.28	15.34	1.35	-18.66	-3.26	-4.89
20600	6.83	xtal-bio	0.28	15.34	1.35	-18.66	-3.26	-4.89
20600	2.10	bio-xtal	0.28	15.34	1.35	-18.66	-3.26	-4.89
20600	91.07	same	0.28	15.34	1.35	-18.66	-3.26	-4.89
20600	8.93	different	0.28	15.34	1.35	-18.66	-3.26	-4.89
20800	43.15	xtal-xtal	0.27	15.34	1.34	-18.66	-3.24	-4.87
20800	47.90	bio-bio	0.27	15.34	1.34	-18.66	-3.24	-4.87
20800	6.85	xtal-bio	0.27	15.34	1.34	-18.66	-3.24	-4.87
20800	2.10	bio-xtal	0.27	15.34	1.34	-18.66	-3.24	-4.87
20800	91.05	same	0.27	15.34	1.34	-18.66	-3.24	-4.87
20800	8.95	different	0.27	15.34	1.34	-18.66	-3.24	-4.87
21000	43.15	xtal-xtal	0.25	15.34	1.33	-18.66	-3.23	-4.85
21000	47.87	bio-bio	0.25	15.34	1.33	-18.66	-3.23	-4.85
21000	6.85	xtal-bio	0.25	15.34	1.33	-18.66	-3.23	-4.85
21000	2.13	bio-xtal	0.25	15.34	1.33	-18.66	-3.23	-4.85
21000	91.01	same	0.25	15.34	1.33	-18.66	-3.23	-4.85
21000	8.99	different	0.25	15.34	1.33	-18.66	-3.23	-4.85
21200	43.13	xtal-xtal	0.24	15.34	1.32	-18.66	-3.21	-4.84
21200	47.85	bio-bio	0.24	15.34	1.32	-18.66	-3.21	-4.84
21200	6.87	xtal-bio	0.24	15.34	1.32	-18.66	-3.21	-4.84
21200	2.15	bio-xtal	0.24	15.34	1.32	-18.66	-3.21	-4.84
21200	90.98	same	0.24	15.34	1.32	-18.66	-3.21	-4.84
21200	9.02	different	0.24	15.34	1.32	-18.66	-3.21	-4.84
21400	43.11	xtal-xtal	0.22	15.34	1.31	-18.66	-3.20	-4.82
21400	47.85	bio-bio	0.22	15.34	1.31	-18.66	-3.20	-4.82
21400	6.89	xtal-bio	0.22	15.34	1.31	-18.66	-3.20	-4.82
21400	2.15	bio-xtal	0.22	15.34	1.31	-18.66	-3.20	-4.82
21400	90.96	same	0.22	15.34	1.31	-18.66	-3.20	-4.82
21400	9.04	different	0.22	15.34	1.31	-18.66	-3.20	-4.82
21600	43.12	xtal-xtal	0.21	15.34	1.30	-18.66	-3.19	-4.81
21600	47.79	bio-bio	0.21	15.34	1.30	-18.66	-3.19	-4.81
21600	6.88	xtal-bio	0.21	15.34	1.30	-18.66	-3.19	-4.81
21600	2.21	bio-xtal	0.21	15.34	1.30	-18.66	-3.19	-4.81
21600	90.91	same	0.21	15.34	1.30	-18.66	-3.19	-4.81
21600	9.09	different	0.21	15.34	1.30	-18.66	-3.19	-4.81
21800	43.07	xtal-xtal	0.20	15.34	1.29	-18.66	-3.17	-4.79
21800	47.76	bio-bio	0.20	15.34	1.29	-18.66	-3.17	-4.79
21800	6.93	xtal-bio	0.20	15.34	1.29	-18.66	-3.17	-4.79
21800	2.24	bio-xtal	0.20	15.34	1.29	-18.66	-3.17	-4.79
21800	90.83	same	0.20	15.34	1.29	-18.66	-3.17	-4.79
21800	9.17	different	0.20	15.34	1.29	-18.66	-3.17	-4.79
22000	43.05	xtal-xtal	0.18	15.34	1.28	-18.66	-3.15	-4.78
22000	47.73	bio-bio	0.18	15.34	1.28	-18.66	-3.15	-4.78
22000	6.95	xtal-bio	0.18	15.34	1.28	-18.66	-3.15	-4.78
22000	2.27	bio-xtal	0.18	15.34	1.28	-18.66	-3.15	-4.78
22000	90.78	same	0.18	15.34	1.28	-18.66	-3.15	-4.78
22000	9.22	different	0.18	15.34	1.28	-18.66	-3.15	-4.78
22200	43.03	xtal-xtal	0.17	15.34	1.27	-18.66	-3.14	-4.76
22200	47.70	bio-bio	0.17	15.34	1.27	-18.66	-3.14	-4.76
22200	6.97	xtal-bio	0.17	15.34	1.27	-18.66	-3.14	-4.76
22200	2.30	bio-xtal	0.17	15.34	1.27	-18.66	-3.14	-4.76
22200	90.73	same	0.17	15.34	1.27	-18.66	-3.14	-4.76
22200	9.27	different	0.17	15.34	1.27	-18.66	-3.14	-4.76
22400	42.98	xtal-xtal	0.15	15.34	1.26	-18.66	-3.12	-4.75
22400	47.68	bio-bio	0.15	15.34	1.26	-18.66	-3.12	-4.75
22400	7.02	xtal-bio	0.15	15.34	1.26	-18.66	-3.12	-4.75
22400	2.32	bio-xtal	0.15	15.34	1.26	-18.66	-3.12	-4.75
22400	90.66	same	0.15	15.34	1.26	-18.66	-3.12	-4.75
22400	9.34	different	0.15	15.34	1.26	-18.66	-3.12	-4.75
22600	42.93	xtal-xtal	0.13	15.34	1.25	-18.66	-3.11	-4.73
22600	47.66	bio-bio	0.13	15.34	1.25	-18.66	-3.11	-4.73
22600	7.07	xtal-bio	0.13	15.34	1.25	-18.66	-3.11	-4.73
22600	2.34	bio-xtal	0.13	15.34	1.25	-18.66	-3.11	-4.73
22600	90.59	same	0.13	15.34	1.25	-18.66	-3.11	-4.73
22600	9.41	different	0.13	15.34	1.25	-18.66	-3.11	-4.73
22800	42.93	xtal-xtal	0.12	15.34	1.24	-18.66	-3.09	-4.72
22800	47.62	bio-bio	0.12	15.34	1.24	-18.66	-3.09	-4.72
22800	7.07	xtal-bio	0.12	15.34	1.24	-18.66	-3.09	-4.72
22800	2.38	bio-xtal	0.12	15.34	1.24	-18.66	-3.09	-4.72
22800	90.55	same	0.12	15.34	1.24	-18.66	-3.09	-4.72
22800	9.45	different	0.12	15.34	1.24	-18.66	-3.09	-4.72
23000	42.89	xtal-xtal	0.10	15.34	1.23	-18.66	-3.08	-4.71
23000	47.59	bio-bio	0.10	15.34	1.23	-18.66	-3.08	-4.71
23000	7.11	xtal-bio	0.10	15.34	1.23	-18.66	-3.08	-4.71
23000	2.41	bio-xtal	0.10	15.34	1.23	-18.66	-3.08	-4.71
23000	90.48	same	0.10	15.34	1.23	-18.66	-3.08	-4.71
23000	9.52	different	0.10	15.34	1.23	-18.66	-3.08	-4.71
23200	42.84	xtal-xtal	0.09	15.34	1.22	-18.66	-3.06	-4.69
23200	47.59	bio-bio	0.09	15.34	1.22	-18.66	-3.06	-4.69
23200	7.16	xtal-bio	0.09	15.34	1.22	-18.66	-3.06	-4.69
23200	2.41	bio-xtal	0.09	15.34	1.22	-18.66	-3.06	-4.69
23200	90.43	same	0.09	15.34	1.22	-18.66	-3.06	-4.69
23200	9.57	different	0.09	15.34	1.22	-18.66	-3.06	-4.69
23400	42.81	xtal-xtal	0.07	15.34	1.21	-18.66	-3.05	-4.68
23400	47.56	bio-bio	0.07	15.34	1.21	-18.66	-3.05	-4.68
23400	7.19	xtal-bio	0.07	15.34	1.21	-18.66	-3.05	-4.68
23400	2.44	bio-xtal	0.07	15.34	1.21	-18.66	-3.05	-4.68
23400	90.37	same	0.07	15.34	1.21	-18.66	-3.05	-4.68
23400	9.63	different	0.07	15.34	1.21	-18.66	-3.05	-4.68
23600	42.77	xtal-xtal	0.06	15.34	1.20	-18.66	-3.04	-4.66
23600	47.51	bio-bio	0.06	15.34	1.20	-18.66	-3.04	-4.66
23600	7.23	xtal-bio	0.06	15.34	1.20	-18.66	-3.04	-4.66
23600	2.49	bio-xtal	0.06	15.34	1.20	-18.66	-3.04	-4.66
23600	90.28	same	0.06	15.34	1.20	-18.66	-3.04	-4.66
23600	9.72	different	0.06	15.34	1.20	-18.66	-3.04	-4.66
