datapoints	percentage	call	xmin	xmax	xmean	bmin	bmax	bmean
11800	1.64	bio-xtal	0.99	11.89	1.87	-18.66	-4.02	-5.78
11800	92.29	same	0.99	11.89	1.87	-18.66	-4.02	-5.78
11800	7.71	different	0.99	11.89	1.87	-18.66	-4.02	-5.78
12000	43.92	xtal-xtal	0.97	11.89	1.85	-18.66	-3.99	-5.75
12000	48.35	bio-bio	0.97	11.89	1.85	-18.66	-3.99	-5.75
12000	6.08	xtal-bio	0.97	11.89	1.85	-18.66	-3.99	-5.75
12000	1.65	bio-xtal	0.97	11.89	1.85	-18.66	-3.99	-5.75
12000	92.27	same	0.97	11.89	1.85	-18.66	-3.99	-5.75
12000	7.72	different	0.97	11.89	1.85	-18.66	-3.99	-5.75
12200	43.96	xtal-xtal	0.95	11.89	1.84	-18.66	-3.97	-5.72
12200	48.35	bio-bio	0.95	11.89	1.84	-18.66	-3.97	-5.72
12200	6.04	xtal-bio	0.95	11.89	1.84	-18.66	-3.97	-5.72
12200	1.65	bio-xtal	0.95	11.89	1.84	-18.66	-3.97	-5.72
12200	92.31	same	0.95	11.89	1.84	-18.66	-3.97	-5.72
12200	7.69	different	0.95	11.89	1.84	-18.66	-3.97	-5.72
12400	43.95	xtal-xtal	0.93	11.89	1.82	-18.66	-3.94	-5.69
12400	48.35	bio-bio	0.93	11.89	1.82	-18.66	-3.94	-5.69
12400	6.05	xtal-bio	0.93	11.89	1.82	-18.66	-3.94	-5.69
12400	1.65	bio-xtal	0.93	11.89	1.82	-18.66	-3.94	-5.69
12400	92.30	same	0.93	11.89	1.82	-18.66	-3.94	-5.69
12400	7.70	different	0.93	11.89	1.82	-18.66	-3.94	-5.69
12600	43.92	xtal-xtal	0.92	11.89	1.81	-18.66	-3.92	-5.67
12600	48.33	bio-bio	0.92	11.89	1.81	-18.66	-3.92	-5.67
12600	6.08	xtal-bio	0.92	11.89	1.81	-18.66	-3.92	-5.67
12600	1.67	bio-xtal	0.92	11.89	1.81	-18.66	-3.92	-5.67
12600	92.25	same	0.92	11.89	1.81	-18.66	-3.92	-5.67
12600	7.75	different	0.92	11.89	1.81	-18.66	-3.92	-5.67
12800	43.88	xtal-xtal	0.90	11.89	1.79	-18.66	-3.89	-5.64
12800	48.32	bio-bio	0.90	11.89	1.79	-18.66	-3.89	-5.64
12800	6.12	xtal-bio	0.90	11.89	1.79	-18.66	-3.89	-5.64
12800	1.68	bio-xtal	0.90	11.89	1.79	-18.66	-3.89	-5.64
12800	92.20	same	0.90	11.89	1.79	-18.66	-3.89	-5.64
12800	7.80	different	0.90	11.89	1.79	-18.66	-3.89	-5.64
13000	43.88	xtal-xtal	0.88	11.89	1.78	-18.66	-3.87	-5.61
13000	48.31	bio-bio	0.88	11.89	1.78	-18.66	-3.87	-5.61
13000	6.12	xtal-bio	0.88	11.89	1.78	-18.66	-3.87	-5.61
13000	1.69	bio-xtal	0.88	11.89	1.78	-18.66	-3.87	-5.61
13000	92.19	same	0.88	11.89	1.78	-18.66	-3.87	-5.61
13000	7.81	different	0.88	11.89	1.78	-18.66	-3.87	-5.61
13200	43.87	xtal-xtal	0.87	11.89	1.77	-18.66	-3.85	-5.59
13200	48.30	bio-bio	0.87	11.89	1.77	-18.66	-3.85	-5.59
13200	6.13	xtal-bio	0.87	11.89	1.77	-18.66	-3.85	-5.59
13200	1.70	bio-xtal	0.87	11.89	1.77	-18.66	-3.85	-5.59
13200	92.17	same	0.87	11.89	1.77	-18.66	-3.85	-5.59
13200	7.83	different	0.87	11.89	1.77	-18.66	-3.85	-5.59
13400	43.85	xtal-xtal	0.85	11.89	1.75	-18.66	-3.82	-5.56
13400	48.31	bio-bio	0.85	11.89	1.75	-18.66	-3.82	-5.56
13400	6.15	xtal-bio	0.85	11.89	1.75	-18.66	-3.82	-5.56
13400	1.69	bio-xtal	0.85	11.89	1.75	-18.66	-3.82	-5.56
13400	92.16	same	0.85	11.89	1.75	-18.66	-3.82	-5.56
13400	7.84	different	0.85	11.89	1.75	-18.66	-3.82	-5.56
13600	43.83	xtal-xtal	0.83	11.89	1.74	-18.66	-3.80	-5.53
13600	48.30	bio-bio	0.83	11.89	1.74	-18.66	-3.80	-5.53
13600	6.17	xtal-bio	0.83	11.89	1.74	-18.66	-3.80	-5.53
13600	1.70	bio-xtal	0.83	11.89	1.74	-18.66	-3.80	-5.53
13600	92.13	same	0.83	11.89	1.74	-18.66	-3.80	-5.53
13600	7.87	different	0.83	11.89	1.74	-18.66	-3.80	-5.53
13800	43.83	xtal-xtal	0.81	11.89	1.73	-18.66	-3.78	-5.51
13800	48.30	bio-bio	0.81	11.89	1.73	-18.66	-3.78	-5.51
13800	6.17	xtal-bio	0.81	11.89	1.73	-18.66	-3.78	-5.51
13800	1.70	bio-xtal	0.81	11.89	1.73	-18.66	-3.78	-5.51
13800	92.14	same	0.81	11.89	1.73	-18.66	-3.78	-5.51
13800	7.86	different	0.81	11.89	1.73	-18.66	-3.78	-5.51
14000	43.85	xtal-xtal	0.79	11.89	1.71	-18.66	-3.76	-5.48
14000	48.28	bio-bio	0.79	11.89	1.71	-18.66	-3.76	-5.48
14000	6.15	xtal-bio	0.79	11.89	1.71	-18.66	-3.76	-5.48
14000	1.72	bio-xtal	0.79	11.89	1.71	-18.66	-3.76	-5.48
14000	92.13	same	0.79	11.89	1.71	-18.66	-3.76	-5.48
14000	7.87	different	0.79	11.89	1.71	-18.66	-3.76	-5.48
14200	43.90	xtal-xtal	0.78	11.89	1.70	-18.66	-3.74	-5.46
14200	48.22	bio-bio	0.78	11.89	1.70	-18.66	-3.74	-5.46
14200	6.10	xtal-bio	0.78	11.89	1.70	-18.66	-3.74	-5.46
14200	1.78	bio-xtal	0.78	11.89	1.70	-18.66	-3.74	-5.46
14200	92.12	same	0.78	11.89	1.70	-18.66	-3.74	-5.46
14200	7.88	different	0.78	11.89	1.70	-18.66	-3.74	-5.46
14400	43.89	xtal-xtal	0.76	11.89	1.69	-18.66	-3.73	-5.44
14400	48.19	bio-bio	0.76	11.89	1.69	-18.66	-3.73	-5.44
14400	6.11	xtal-bio	0.76	11.89	1.69	-18.66	-3.73	-5.44
14400	1.81	bio-xtal	0.76	11.89	1.69	-18.66	-3.73	-5.44
14400	92.08	same	0.76	11.89	1.69	-18.66	-3.73	-5.44
14400	7.92	different	0.76	11.89	1.69	-18.66	-3.73	-5.44
14600	43.89	xtal-xtal	0.74	11.89	1.67	-18.66	-3.71	-5.41
14600	48.19	bio-bio	0.74	11.89	1.67	-18.66	-3.71	-5.41
14600	6.11	xtal-bio	0.74	11.89	1.67	-18.66	-3.71	-5.41
14600	1.81	bio-xtal	0.74	11.89	1.67	-18.66	-3.71	-5.41
14600	92.08	same	0.74	11.89	1.67	-18.66	-3.71	-5.41
14600	7.92	different	0.74	11.89	1.67	-18.66	-3.71	-5.41
14800	43.91	xtal-xtal	0.72	11.89	1.66	-18.66	-3.69	-5.39
14800	48.20	bio-bio	0.72	11.89	1.66	-18.66	-3.69	-5.39
14800	6.09	xtal-bio	0.72	11.89	1.66	-18.66	-3.69	-5.39
14800	1.80	bio-xtal	0.72	11.89	1.66	-18.66	-3.69	-5.39
14800	92.10	same	0.72	11.89	1.66	-18.66	-3.69	-5.39
14800	7.90	different	0.72	11.89	1.66	-18.66	-3.69	-5.39
15000	43.87	xtal-xtal	0.71	11.89	1.65	-18.66	-3.67	-5.37
15000	48.18	bio-bio	0.71	11.89	1.65	-18.66	-3.67	-5.37
15000	6.13	xtal-bio	0.71	11.89	1.65	-18.66	-3.67	-5.37
15000	1.82	bio-xtal	0.71	11.89	1.65	-18.66	-3.67	-5.37
15000	92.05	same	0.71	11.89	1.65	-18.66	-3.67	-5.37
15000	7.95	different	0.71	11.89	1.65	-18.66	-3.67	-5.37
15200	43.88	xtal-xtal	0.69	11.89	1.64	-18.66	-3.65	-5.34
15200	48.15	bio-bio	0.69	11.89	1.64	-18.66	-3.65	-5.34
15200	6.12	xtal-bio	0.69	11.89	1.64	-18.66	-3.65	-5.34
15200	1.85	bio-xtal	0.69	11.89	1.64	-18.66	-3.65	-5.34
15200	92.03	same	0.69	11.89	1.64	-18.66	-3.65	-5.34
15200	7.97	different	0.69	11.89	1.64	-18.66	-3.65	-5.34
15400	43.87	xtal-xtal	0.67	11.89	1.62	-18.66	-3.63	-5.32
15400	48.15	bio-bio	0.67	11.89	1.62	-18.66	-3.63	-5.32
15400	6.13	xtal-bio	0.67	11.89	1.62	-18.66	-3.63	-5.32
15400	1.85	bio-xtal	0.67	11.89	1.62	-18.66	-3.63	-5.32
15400	92.02	same	0.67	11.89	1.62	-18.66	-3.63	-5.32
15400	7.98	different	0.67	11.89	1.62	-18.66	-3.63	-5.32
15600	43.85	xtal-xtal	0.66	11.89	1.61	-18.66	-3.61	-5.30
15600	48.17	bio-bio	0.66	11.89	1.61	-18.66	-3.61	-5.30
15600	6.15	xtal-bio	0.66	11.89	1.61	-18.66	-3.61	-5.30
15600	1.83	bio-xtal	0.66	11.89	1.61	-18.66	-3.61	-5.30
15600	92.02	same	0.66	11.89	1.61	-18.66	-3.61	-5.30
15600	7.98	different	0.66	11.89	1.61	-18.66	-3.61	-5.30
15800	43.80	xtal-xtal	0.64	11.89	1.60	-18.66	-3.59	-5.28
15800	48.16	bio-bio	0.64	11.89	1.60	-18.66	-3.59	-5.28
15800	6.20	xtal-bio	0.64	11.89	1.60	-18.66	-3.59	-5.28
15800	1.84	bio-xtal	0.64	11.89	1.60	-18.66	-3.59	-5.28
15800	91.97	same	0.64	11.89	1.60	-18.66	-3.59	-5.28
15800	8.03	different	0.64	11.89	1.60	-18.66	-3.59	-5.28
16000	43.79	xtal-xtal	0.63	11.89	1.59	-18.66	-3.57	-5.26
16000	48.14	bio-bio	0.63	11.89	1.59	-18.66	-3.57	-5.26
16000	6.21	xtal-bio	0.63	11.89	1.59	-18.66	-3.57	-5.26
16000	1.86	bio-xtal	0.63	11.89	1.59	-18.66	-3.57	-5.26
16000	91.92	same	0.63	11.89	1.59	-18.66	-3.57	-5.26
16000	8.08	different	0.63	11.89	1.59	-18.66	-3.57	-5.26
16200	43.78	xtal-xtal	0.61	11.89	1.58	-18.66	-3.56	-5.24
16200	48.14	bio-bio	0.61	11.89	1.58	-18.66	-3.56	-5.24
16200	6.22	xtal-bio	0.61	11.89	1.58	-18.66	-3.56	-5.24
16200	1.86	bio-xtal	0.61	11.89	1.58	-18.66	-3.56	-5.24
16200	91.93	same	0.61	11.89	1.58	-18.66	-3.56	-5.24
16200	8.07	different	0.61	11.89	1.58	-18.66	-3.56	-5.24
16400	43.77	xtal-xtal	0.60	11.89	1.56	-18.66	-3.54	-5.22
16400	48.13	bio-bio	0.60	11.89	1.56	-18.66	-3.54	-5.22
16400	6.23	xtal-bio	0.60	11.89	1.56	-18.66	-3.54	-5.22
16400	1.87	bio-xtal	0.60	11.89	1.56	-18.66	-3.54	-5.22
16400	91.91	same	0.60	11.89	1.56	-18.66	-3.54	-5.22
16400	8.09	different	0.60	11.89	1.56	-18.66	-3.54	-5.22
16600	43.73	xtal-xtal	0.58	11.89	1.55	-18.66	-3.52	-5.20
16600	48.11	bio-bio	0.58	11.89	1.55	-18.66	-3.52	-5.20
16600	6.27	xtal-bio	0.58	11.89	1.55	-18.66	-3.52	-5.20
16600	1.89	bio-xtal	0.58	11.89	1.55	-18.66	-3.52	-5.20
16600	91.84	same	0.58	11.89	1.55	-18.66	-3.52	-5.20
16600	8.16	different	0.58	11.89	1.55	-18.66	-3.52	-5.20
16800	43.70	xtal-xtal	0.57	11.89	1.54	-18.66	-3.51	-5.18
16800	48.10	bio-bio	0.57	11.89	1.54	-18.66	-3.51	-5.18
16800	6.30	xtal-bio	0.57	11.89	1.54	-18.66	-3.51	-5.18
16800	1.90	bio-xtal	0.57	11.89	1.54	-18.66	-3.51	-5.18
16800	91.80	same	0.57	11.89	1.54	-18.66	-3.51	-5.18
16800	8.20	different	0.57	11.89	1.54	-18.66	-3.51	-5.18
17000	43.71	xtal-xtal	0.55	11.89	1.53	-18.66	-3.49	-5.16
17000	48.09	bio-bio	0.55	11.89	1.53	-18.66	-3.49	-5.16
17000	6.29	xtal-bio	0.55	11.89	1.53	-18.66	-3.49	-5.16
17000	1.91	bio-xtal	0.55	11.89	1.53	-18.66	-3.49	-5.16
17000	91.81	same	0.55	11.89	1.53	-18.66	-3.49	-5.16
17000	8.19	different	0.55	11.89	1.53	-18.66	-3.49	-5.16
17200	43.70	xtal-xtal	0.54	11.89	1.52	-18.66	-3.47	-5.14
17200	48.10	bio-bio	0.54	11.89	1.52	-18.66	-3.47	-5.14
17200	6.30	xtal-bio	0.54	11.89	1.52	-18.66	-3.47	-5.14
17200	1.90	bio-xtal	0.54	11.89	1.52	-18.66	-3.47	-5.14
17200	91.80	same	0.54	11.89	1.52	-18.66	-3.47	-5.14
17200	8.20	different	0.54	11.89	1.52	-18.66	-3.47	-5.14
17400	43.71	xtal-xtal	0.52	11.89	1.51	-18.66	-3.46	-5.12
17400	48.10	bio-bio	0.52	11.89	1.51	-18.66	-3.46	-5.12
17400	6.29	xtal-bio	0.52	11.89	1.51	-18.66	-3.46	-5.12
17400	1.90	bio-xtal	0.52	11.89	1.51	-18.66	-3.46	-5.12
17400	91.82	same	0.52	11.89	1.51	-18.66	-3.46	-5.12
17400	8.18	different	0.52	11.89	1.51	-18.66	-3.46	-5.12
17600	43.69	xtal-xtal	0.51	11.89	1.49	-18.66	-3.44	-5.10
17600	48.08	bio-bio	0.51	11.89	1.49	-18.66	-3.44	-5.10
17600	6.31	xtal-bio	0.51	11.89	1.49	-18.66	-3.44	-5.10
17600	1.92	bio-xtal	0.51	11.89	1.49	-18.66	-3.44	-5.10
17600	91.77	same	0.51	11.89	1.49	-18.66	-3.44	-5.10
17600	8.23	different	0.51	11.89	1.49	-18.66	-3.44	-5.10
17800	43.66	xtal-xtal	0.49	11.89	1.48	-18.66	-3.43	-5.08
17800	48.07	bio-bio	0.49	11.89	1.48	-18.66	-3.43	-5.08
17800	6.34	xtal-bio	0.49	11.89	1.48	-18.66	-3.43	-5.08
17800	1.93	bio-xtal	0.49	11.89	1.48	-18.66	-3.43	-5.08
17800	91.72	same	0.49	11.89	1.48	-18.66	-3.43	-5.08
17800	8.28	different	0.49	11.89	1.48	-18.66	-3.43	-5.08
18000	43.62	xtal-xtal	0.48	11.89	1.47	-18.66	-3.41	-5.06
18000	48.07	bio-bio	0.48	11.89	1.47	-18.66	-3.41	-5.06
18000	6.38	xtal-bio	0.48	11.89	1.47	-18.66	-3.41	-5.06
18000	1.93	bio-xtal	0.48	11.89	1.47	-18.66	-3.41	-5.06
18000	91.69	same	0.48	11.89	1.47	-18.66	-3.41	-5.06
18000	8.31	different	0.48	11.89	1.47	-18.66	-3.41	-5.06
18200	43.60	xtal-xtal	0.46	11.89	1.46	-18.66	-3.40	-5.04
18200	48.05	bio-bio	0.46	11.89	1.46	-18.66	-3.40	-5.04
18200	6.40	xtal-bio	0.46	11.89	1.46	-18.66	-3.40	-5.04
18200	1.95	bio-xtal	0.46	11.89	1.46	-18.66	-3.40	-5.04
18200	91.65	same	0.46	11.89	1.46	-18.66	-3.40	-5.04
18200	8.35	different	0.46	11.89	1.46	-18.66	-3.40	-5.04
18400	43.58	xtal-xtal	0.45	11.89	1.45	-18.66	-3.38	-5.02
18400	48.05	bio-bio	0.45	11.89	1.45	-18.66	-3.38	-5.02
18400	6.42	xtal-bio	0.45	11.89	1.45	-18.66	-3.38	-5.02
18400	1.95	bio-xtal	0.45	11.89	1.45	-18.66	-3.38	-5.02
18400	91.62	same	0.45	11.89	1.45	-18.66	-3.38	-5.02
18400	8.38	different	0.45	11.89	1.45	-18.66	-3.38	-5.02
18600	43.53	xtal-xtal	0.43	11.89	1.44	-18.66	-3.36	-5.01
18600	48.04	bio-bio	0.43	11.89	1.44	-18.66	-3.36	-5.01
18600	6.47	xtal-bio	0.43	11.89	1.44	-18.66	-3.36	-5.01
18600	1.96	bio-xtal	0.43	11.89	1.44	-18.66	-3.36	-5.01
18600	91.56	same	0.43	11.89	1.44	-18.66	-3.36	-5.01
18600	8.44	different	0.43	11.89	1.44	-18.66	-3.36	-5.01
18800	43.50	xtal-xtal	0.41	11.89	1.43	-18.66	-3.35	-4.99
18800	48.02	bio-bio	0.41	11.89	1.43	-18.66	-3.35	-4.99
18800	6.50	xtal-bio	0.41	11.89	1.43	-18.66	-3.35	-4.99
18800	1.98	bio-xtal	0.41	11.89	1.43	-18.66	-3.35	-4.99
18800	91.52	same	0.41	11.89	1.43	-18.66	-3.35	-4.99
18800	8.48	different	0.41	11.89	1.43	-18.66	-3.35	-4.99
19000	43.47	xtal-xtal	0.40	11.89	1.42	-18.66	-3.33	-4.97
19000	48.00	bio-bio	0.40	11.89	1.42	-18.66	-3.33	-4.97
19000	6.53	xtal-bio	0.40	11.89	1.42	-18.66	-3.33	-4.97
19000	2.00	bio-xtal	0.40	11.89	1.42	-18.66	-3.33	-4.97
19000	91.47	same	0.40	11.89	1.42	-18.66	-3.33	-4.97
19000	8.53	different	0.40	11.89	1.42	-18.66	-3.33	-4.97
19200	43.45	xtal-xtal	0.38	11.89	1.41	-18.66	-3.31	-4.95
19200	47.99	bio-bio	0.38	11.89	1.41	-18.66	-3.31	-4.95
19200	6.55	xtal-bio	0.38	11.89	1.41	-18.66	-3.31	-4.95
19200	2.01	bio-xtal	0.38	11.89	1.41	-18.66	-3.31	-4.95
19200	91.44	same	0.38	11.89	1.41	-18.66	-3.31	-4.95
19200	8.56	different	0.38	11.89	1.41	-18.66	-3.31	-4.95
19400	43.46	xtal-xtal	0.36	11.89	1.40	-18.66	-3.30	-4.94
19400	47.98	bio-bio	0.36	11.89	1.40	-18.66	-3.30	-4.94
19400	6.54	xtal-bio	0.36	11.89	1.40	-18.66	-3.30	-4.94
19400	2.02	bio-xtal	0.36	11.89	1.40	-18.66	-3.30	-4.94
19400	91.45	same	0.36	11.89	1.40	-18.66	-3.30	-4.94
19400	8.55	different	0.36	11.89	1.40	-18.66	-3.30	-4.94
19600	43.47	xtal-xtal	0.35	11.89	1.39	-18.66	-3.28	-4.92
19600	47.96	bio-bio	0.35	11.89	1.39	-18.66	-3.28	-4.92
19600	6.53	xtal-bio	0.35	11.89	1.39	-18.66	-3.28	-4.92
19600	2.04	bio-xtal	0.35	11.89	1.39	-18.66	-3.28	-4.92
19600	91.43	same	0.35	11.89	1.39	-18.66	-3.28	-4.92
19600	8.57	different	0.35	11.89	1.39	-18.66	-3.28	-4.92
19800	43.47	xtal-xtal	0.33	11.89	1.37	-18.66	-3.27	-4.90
19800	47.93	bio-bio	0.33	11.89	1.37	-18.66	-3.27	-4.90
19800	6.53	xtal-bio	0.33	11.89	1.37	-18.66	-3.27	-4.90
19800	2.07	bio-xtal	0.33	11.89	1.37	-18.66	-3.27	-4.90
19800	91.40	same	0.33	11.89	1.37	-18.66	-3.27	-4.90
19800	8.60	different	0.33	11.89	1.37	-18.66	-3.27	-4.90
20000	43.47	xtal-xtal	0.32	11.89	1.36	-18.66	-3.25	-4.89
20000	47.91	bio-bio	0.32	11.89	1.36	-18.66	-3.25	-4.89
20000	6.53	xtal-bio	0.32	11.89	1.36	-18.66	-3.25	-4.89
20000	2.08	bio-xtal	0.32	11.89	1.36	-18.66	-3.25	-4.89
20000	91.39	same	0.32	11.89	1.36	-18.66	-3.25	-4.89
20000	8.62	different	0.32	11.89	1.36	-18.66	-3.25	-4.89
20200	43.47	xtal-xtal	0.30	11.89	1.35	-18.66	-3.24	-4.87
20200	47.92	bio-bio	0.30	11.89	1.35	-18.66	-3.24	-4.87
20200	6.53	xtal-bio	0.30	11.89	1.35	-18.66	-3.24	-4.87
20200	2.08	bio-xtal	0.30	11.89	1.35	-18.66	-3.24	-4.87
20200	91.38	same	0.30	11.89	1.35	-18.66	-3.24	-4.87
20200	8.62	different	0.30	11.89	1.35	-18.66	-3.24	-4.87
20400	43.47	xtal-xtal	0.29	11.89	1.34	-18.66	-3.22	-4.86
20400	47.88	bio-bio	0.29	11.89	1.34	-18.66	-3.22	-4.86
20400	6.53	xtal-bio	0.29	11.89	1.34	-18.66	-3.22	-4.86
20400	2.12	bio-xtal	0.29	11.89	1.34	-18.66	-3.22	-4.86
20400	91.34	same	0.29	11.89	1.34	-18.66	-3.22	-4.86
20400	8.66	different	0.29	11.89	1.34	-18.66	-3.22	-4.86
20600	43.43	xtal-xtal	0.27	11.89	1.33	-18.66	-3.21	-4.84
20600	47.86	bio-bio	0.27	11.89	1.33	-18.66	-3.21	-4.84
20600	6.57	xtal-bio	0.27	11.89	1.33	-18.66	-3.21	-4.84
20600	2.14	bio-xtal	0.27	11.89	1.33	-18.66	-3.21	-4.84
20600	91.30	same	0.27	11.89	1.33	-18.66	-3.21	-4.84
20600	8.70	different	0.27	11.89	1.33	-18.66	-3.21	-4.84
20800	43.40	xtal-xtal	0.26	11.89	1.32	-18.66	-3.20	-4.82
20800	47.84	bio-bio	0.26	11.89	1.32	-18.66	-3.20	-4.82
20800	6.60	xtal-bio	0.26	11.89	1.32	-18.66	-3.20	-4.82
20800	2.16	bio-xtal	0.26	11.89	1.32	-18.66	-3.20	-4.82
20800	91.25	same	0.26	11.89	1.32	-18.66	-3.20	-4.82
20800	8.75	different	0.26	11.89	1.32	-18.66	-3.20	-4.82
21000	43.40	xtal-xtal	0.24	11.89	1.31	-18.66	-3.18	-4.81
21000	47.79	bio-bio	0.24	11.89	1.31	-18.66	-3.18	-4.81
21000	6.60	xtal-bio	0.24	11.89	1.31	-18.66	-3.18	-4.81
21000	2.21	bio-xtal	0.24	11.89	1.31	-18.66	-3.18	-4.81
21000	91.20	same	0.24	11.89	1.31	-18.66	-3.18	-4.81
21000	8.80	different	0.24	11.89	1.31	-18.66	-3.18	-4.81
21200	43.38	xtal-xtal	0.23	11.89	1.30	-18.66	-3.16	-4.79
21200	47.76	bio-bio	0.23	11.89	1.30	-18.66	-3.16	-4.79
21200	6.62	xtal-bio	0.23	11.89	1.30	-18.66	-3.16	-4.79
21200	2.24	bio-xtal	0.23	11.89	1.30	-18.66	-3.16	-4.79
21200	91.15	same	0.23	11.89	1.30	-18.66	-3.16	-4.79
21200	8.85	different	0.23	11.89	1.30	-18.66	-3.16	-4.79
21400	43.38	xtal-xtal	0.22	11.89	1.29	-18.66	-3.14	-4.78
21400	47.74	bio-bio	0.22	11.89	1.29	-18.66	-3.14	-4.78
21400	6.62	xtal-bio	0.22	11.89	1.29	-18.66	-3.14	-4.78
21400	2.26	bio-xtal	0.22	11.89	1.29	-18.66	-3.14	-4.78
21400	91.12	same	0.22	11.89	1.29	-18.66	-3.14	-4.78
21400	8.88	different	0.22	11.89	1.29	-18.66	-3.14	-4.78
21600	43.33	xtal-xtal	0.20	11.89	1.28	-18.66	-3.13	-4.76
21600	47.71	bio-bio	0.20	11.89	1.28	-18.66	-3.13	-4.76
21600	6.67	xtal-bio	0.20	11.89	1.28	-18.66	-3.13	-4.76
21600	2.29	bio-xtal	0.20	11.89	1.28	-18.66	-3.13	-4.76
21600	91.04	same	0.20	11.89	1.28	-18.66	-3.13	-4.76
21600	8.96	different	0.20	11.89	1.28	-18.66	-3.13	-4.76
21800	43.32	xtal-xtal	0.19	11.89	1.27	-18.66	-3.12	-4.75
21800	47.69	bio-bio	0.19	11.89	1.27	-18.66	-3.12	-4.75
21800	6.68	xtal-bio	0.19	11.89	1.27	-18.66	-3.12	-4.75
21800	2.31	bio-xtal	0.19	11.89	1.27	-18.66	-3.12	-4.75
21800	91.01	same	0.19	11.89	1.27	-18.66	-3.12	-4.75
21800	8.99	different	0.19	11.89	1.27	-18.66	-3.12	-4.75
22000	43.30	xtal-xtal	0.17	11.89	1.26	-18.66	-3.10	-4.73
22000	47.65	bio-bio	0.17	11.89	1.26	-18.66	-3.10	-4.73
22000	6.70	xtal-bio	0.17	11.89	1.26	-18.66	-3.10	-4.73
22000	2.35	bio-xtal	0.17	11.89	1.26	-18.66	-3.10	-4.73
22000	90.95	same	0.17	11.89	1.26	-18.66	-3.10	-4.73
22000	9.05	different	0.17	11.89	1.26	-18.66	-3.10	-4.73
22200	43.26	xtal-xtal	0.15	11.89	1.25	-18.66	-3.09	-4.72
22200	47.62	bio-bio	0.15	11.89	1.25	-18.66	-3.09	-4.72
22200	6.74	xtal-bio	0.15	11.89	1.25	-18.66	-3.09	-4.72
22200	2.38	bio-xtal	0.15	11.89	1.25	-18.66	-3.09	-4.72
22200	90.88	same	0.15	11.89	1.25	-18.66	-3.09	-4.72
22200	9.12	different	0.15	11.89	1.25	-18.66	-3.09	-4.72
22400	43.21	xtal-xtal	0.14	11.89	1.24	-18.66	-3.07	-4.70
22400	47.59	bio-bio	0.14	11.89	1.24	-18.66	-3.07	-4.70
22400	6.79	xtal-bio	0.14	11.89	1.24	-18.66	-3.07	-4.70
22400	2.41	bio-xtal	0.14	11.89	1.24	-18.66	-3.07	-4.70
22400	90.80	same	0.14	11.89	1.24	-18.66	-3.07	-4.70
22400	9.20	different	0.14	11.89	1.24	-18.66	-3.07	-4.70
22600	43.19	xtal-xtal	0.12	11.89	1.23	-18.66	-3.05	-4.69
22600	47.58	bio-bio	0.12	11.89	1.23	-18.66	-3.05	-4.69
22600	6.81	xtal-bio	0.12	11.89	1.23	-18.66	-3.05	-4.69
22600	2.42	bio-xtal	0.12	11.89	1.23	-18.66	-3.05	-4.69
22600	90.77	same	0.12	11.89	1.23	-18.66	-3.05	-4.69
22600	9.23	different	0.12	11.89	1.23	-18.66	-3.05	-4.69
22800	43.16	xtal-xtal	0.11	11.89	1.22	-18.66	-3.04	-4.67
22800	47.53	bio-bio	0.11	11.89	1.22	-18.66	-3.04	-4.67
22800	6.84	xtal-bio	0.11	11.89	1.22	-18.66	-3.04	-4.67
22800	2.47	bio-xtal	0.11	11.89	1.22	-18.66	-3.04	-4.67
22800	90.69	same	0.11	11.89	1.22	-18.66	-3.04	-4.67
22800	9.31	different	0.11	11.89	1.22	-18.66	-3.04	-4.67
23000	43.13	xtal-xtal	0.09	11.89	1.21	-18.66	-3.03	-4.66
23000	47.50	bio-bio	0.09	11.89	1.21	-18.66	-3.03	-4.66
23000	6.87	xtal-bio	0.09	11.89	1.21	-18.66	-3.03	-4.66
23000	2.50	bio-xtal	0.09	11.89	1.21	-18.66	-3.03	-4.66
23000	90.64	same	0.09	11.89	1.21	-18.66	-3.03	-4.66
23000	9.36	different	0.09	11.89	1.21	-18.66	-3.03	-4.66
23200	43.09	xtal-xtal	0.08	11.89	1.20	-18.66	-3.01	-4.65
23200	47.48	bio-bio	0.08	11.89	1.20	-18.66	-3.01	-4.65
23200	6.91	xtal-bio	0.08	11.89	1.20	-18.66	-3.01	-4.65
23200	2.52	bio-xtal	0.08	11.89	1.20	-18.66	-3.01	-4.65
23200	90.57	same	0.08	11.89	1.20	-18.66	-3.01	-4.65
23200	9.43	different	0.08	11.89	1.20	-18.66	-3.01	-4.65
23400	43.03	xtal-xtal	0.06	11.89	1.19	-18.66	-3.00	-4.63
23400	47.48	bio-bio	0.06	11.89	1.19	-18.66	-3.00	-4.63
23400	6.97	xtal-bio	0.06	11.89	1.19	-18.66	-3.00	-4.63
23400	2.52	bio-xtal	0.06	11.89	1.19	-18.66	-3.00	-4.63
23400	90.51	same	0.06	11.89	1.19	-18.66	-3.00	-4.63
23400	9.49	different	0.06	11.89	1.19	-18.66	-3.00	-4.63
23600	43.03	xtal-xtal	0.05	11.89	1.18	-18.66	-2.99	-4.62
23600	47.46	bio-bio	0.05	11.89	1.18	-18.66	-2.99	-4.62
23600	6.97	xtal-bio	0.05	11.89	1.18	-18.66	-2.99	-4.62
23600	2.54	bio-xtal	0.05	11.89	1.18	-18.66	-2.99	-4.62
