17 10 19.7230829233 17.25 2.47308292332
17 11 20.2484567313 18.125 2.12345673132
17 12 20.8086520467 19.0 1.80865204668
17 13 21.400934559 19.875 1.52593455903
17 14 22.0227155455 20.75 1.27271554555
17 15 22.6715680975 21.625 1.04656809751
17 16 23.3452350599 22.5 0.845235059858
18 1 18.0277563773 9.875 8.15275637732
18 2 18.1107702763 10.75 7.36077027627
18 3 18.2482875909 11.625 6.62328759089
18 4 18.4390889146 12.5 5.93908891459
18 5 18.6815416923 13.375 5.30654169227
18 6 18.973665961 14.25 4.72366596101
18 7 19.3132079158 15.125 4.18820791583
18 8 19.6977156036 16.0 3.69771560359
18 9 20.1246117975 16.875 3.2496117975
18 10 20.591260282 17.75 2.84126028197
18 11 21.0950231097 18.625 2.47002310973
18 12 21.6333076528 19.5 2.13330765278
18 13 22.2036033112 20.375 1.82860331117
18 14 22.803508502 21.25 1.55350850198
18 15 23.4307490277 22.125 1.30574902772
18 16 24.0831891576 23.0 1.08318915758
18 17 24.7588368063 23.875 0.88383680628
19 1 19.0262975904 10.375 8.65129759044
19 2 19.1049731745 11.25 7.85497317454
19 3 19.2353840617 12.125 7.11038406167
19 4 19.4164878389 13.0 6.41648783895
19 5 19.6468827044 13.875 5.77188270439
19 6 19.9248588452 14.75 5.17485884517
19 7 20.2484567313 15.625 4.62345673132
19 8 20.6155281281 16.5 4.11552812809
19 9 21.0237960416 17.375 3.64879604163
19 10 21.4709105536 18.25 3.22091055358
19 11 21.9544984001 19.125 2.8294984001
19 12 22.4722050542 20.0 2.47220505424
19 13 23.0217288664 20.875 2.14672886644
19 14 23.6008474424 21.75 1.85084744241
19 15 24.2074368738 22.625 1.58243687382
19 16 24.8394846967 23.5 1.33948469675
19 17 25.495097568 24.375 1.12009756796
19 18 26.1725046566 25.25 0.922504656605
20 1 20.0249843945 10.875 9.1499843945
20 2 20.0997512422 11.75 8.34975124224
20 3 20.2237484162 12.625 7.59874841616
20 4 20.3960780544 13.5 6.89607805437
20 5 20.6155281281 14.375 6.24052812809
20 6 20.8806130178 15.25 5.63061301782
20 7 21.1896201004 16.125 5.06462010042
20 8 21.5406592285 17.0 4.54065922854
20 9 21.9317121995 17.875 4.05671219946
20 10 22.360679775 18.75 3.610679775
20 11 22.825424421 19.625 3.20042442103
20 12 23.3238075794 20.5 2.82380757938
20 13 23.8537208838 21.375 2.47872088375
20 14 24.4131112315 22.25 2.16311123147
20 15 25.0 23.125 1.875
20 16 25.6124969497 24.0 1.61249694973
20 17 26.2488094968 24.875 1.37380949681
20 18 26.9072480941 25.75 1.15724809415
20 19 27.5862284483 26.625 0.961228448267
21 1 21.0237960416 11.375 9.64879604163
21 2 21.0950231097 12.25 8.84502310973
21 3 21.2132034356 13.125 8.0882034356
21 4 21.3775583264 14.0 7.37755832643
21 5 21.5870331449 14.875 6.71203314492
21 6 21.8403296678 15.75 6.09032966784
21 7 22.1359436212 16.625 5.51094362118
21 8 22.4722050542 17.5 4.97220505424
21 9 22.8473193176 18.375 4.47231931759
21 10 23.2594066992 19.25 4.00940669923
21 11 23.7065391823 20.125 3.58153918226
21 12 24.1867732449 21.0 3.1867732449
21 13 24.6981780705 21.875 2.82317807046
21 14 25.2388589282 22.75 2.48885892825
21 15 25.8069758011 23.625 2.18197580113
21 16 26.4007575649 24.5 1.90075756489
21 17 27.0185121722 25.375 1.64351217221
21 18 27.6586333719 26.25 1.40863337188
21 19 28.319604517 27.125 1.19460451701
21 20 29.0 28.0 1.0
22 1 22.0227155455 11.875 10.1477155455
22 2 22.0907220344 12.75 9.34072203437
22 3 22.2036033112 13.625 8.57860331117
22 4 22.360679775 14.5 7.860679775
22 5 22.5610283454 15.375 7.18602834536
22 6 22.803508502 16.25 6.55350850198
22 7 23.0867927612 17.125 5.96179276123
22 8 23.4093998214 18.0 5.40939982144
22 9 23.769728648 18.875 4.89472864801
22 10 24.1660919472 19.75 4.41609194719
22 11 24.5967477525 20.625 3.9717477525
22 12 25.0599281723 21.5 3.55992817228
22 13 25.5538646784 22.375 3.17886467836
22 14 26.0768096208 23.25 2.82680962081
22 15 26.6270539114 24.125 2.50205391139
22 16 27.2029410175 25.0 2.20294101747
22 17 27.8028775489 25.875 1.92787754892
22 18 28.4253408071 26.75 1.6753408071
22 19 29.0688837075 27.625 1.4438837075
22 20 29.7321374946 28.5 1.23213749464
22 21 30.4138126515 29.375 1.03881265149
23 1 23.0217288664 12.375 10.6467288664
23 2 23.0867927612 13.25 9.83679276123
23 3 23.1948270095 14.125 9.06982700949
23 4 23.3452350599 15.0 8.34523505986
23 5 23.5372045919 15.875 7.66220459188
23 6 23.769728648 16.75 7.01972864801
23 7 24.0416305603 17.625 6.41663056034
23 8 24.3515913238 18.5 5.85159132377
23 9 24.6981780705 19.375 5.32317807046
23 10 25.079872408 20.25 4.82987240797
23 11 25.495097568 21.125 4.37009756796
23 12 25.9422435421 22.0 3.94224354215
23 13 26.4196896272 22.875 3.54468962725
23 14 26.9258240357 23.75 3.17582403567
23 15 27.4590604355 24.625 2.83406043549
23 16 28.0178514522 25.5 2.51785145224
23 17 28.6006992922 26.375 2.22569929215
23 18 29.206163733 27.25 1.95616373302
23 19 29.8328677804 28.125 1.70786778035
23 20 30.4795013083 29.0 1.47950130826
23 21 31.1448230048 29.875 1.26982300479
23 22 31.8276609257 30.75 1.07766092568
24 1 24.0208242989 12.875 11.1458242989
24 2 24.0831891576 13.75 10.3331891576
24 3 24.1867732449 14.625 9.5617732449
24 4 24.3310501212 15.5 8.83105012119
24 5 24.5153013443 16.375 8.14030134426
24 6 24.7386337537 17.25 7.48863375371
24 7 25.0 18.125 6.875
24 8 25.2982212813 19.0 6.29822128135
24 9 25.632011236 19.875 5.75701123595
24 10 26.0 20.75 5.25
24 11 26.4007575649 21.625 4.77575756489
24 12 26.83281573 22.5 4.33281573
24 13 27.2946881279 23.375 3.91968812791
24 14 27.7848879789 24.25 3.5348879789
24 15 28.3019433962 25.125 3.17694339617
24 16 28.8444102037 26.0 2.84441020371
24 17 29.4108823397 26.875 2.53588233971
24 18 30.0 27.75 2.25
24 19 30.61045573 28.625 1.98545573003
24 20 31.2409987036 29.5 1.74099870363
24 21 31.8904374382 30.375 1.5154374382
24 22 32.5576411922 31.25 1.3076411922
24 23 33.2415402772 32.125 1.11654027719
25 1 25.0199920064 13.375 11.6449920064
25 2 25.079872408 14.25 10.829872408
25 3 25.179356624 15.125 10.054356624
25 4 25.3179778023 16.0 9.31797780234
25 5 25.495097568 16.875 8.62009756796
25 6 25.7099202644 17.75 7.95992026436
25 7 25.9615099715 18.625 7.33650997149
25 8 26.2488094968 19.5 6.74880949681
25 9 26.5706605112 20.375 6.19566051117
25 10 26.9258240357 21.25 5.67582403567
25 11 27.3130005675 22.125 5.1880005675
25 12 27.7308492477 23.0 4.73084924772
25 13 28.1780056072 23.875 4.30300560721
25 14 28.6530975638 24.75 3.90309756379
25 15 29.1547594742 25.625 3.52975947423
25 16 29.6816441593 26.5 3.18164415931
25 17 30.2324329157 27.375 2.85743291566
25 18 30.8058436015 28.25 2.5558436015
25 19 31.4006369362 29.125 2.27563693622
25 20 32.0156211872 30.0 2.01562118716
25 21 32.6496554346 30.875 1.77465543463
25 22 33.3016516107 31.75 1.55165161069
25 23 33.9705755029 32.625 1.34557550293
25 24 34.6554469023 33.5 1.15544690233
26 1 26.0192236625 13.875 12.1442236625
26 2 26.0768096208 14.75 11.3268096208
26 3 26.1725046566 15.625 10.5475046566
26 4 26.3058928759 16.5 9.80589287593
26 5 26.4764045897 17.375 9.10140458975
26 6 26.6833281283 18.25 8.43332812825
26 7 26.9258240357 19.125 7.80082403567
26 8 27.2029410175 20.0 7.20294101747
26 9 27.5136329844 20.875 6.6386329844
26 10 27.8567765544 21.75 6.10677655437
26 11 28.231188427 22.625 5.60618842699
26 12 28.6356421266 23.5 5.13564212655
26 13 29.0688837075 24.375 4.6938837075
26 14 29.5296461205 25.25 4.27964612047
26 15 30.0166620396 26.125 3.89166203961
26 16 30.5286750449 27.0 3.52867504495
26 17 31.064449134 27.875 3.18944913402
26 18 31.6227766017 28.75 2.87277660168
26 19 32.2024843762 29.625 2.57748437621
26 20 32.8024389337 30.5 2.30243893371
26 21 33.4215499341 31.375 2.04654993414
26 22 34.0587727319 32.25 1.80877273185
26 23 34.7131099154 33.125 1.58810991542
26 24 35.3836120259 34.0 1.38361202591
26 25 36.0693775937 34.875 1.19437759374
27 1 27.0185121722 14.375 12.6435121722
27 2 27.0739727414 15.25 11.8239727414
27 3 27.1661554144 16.125 11.0411554144
27 4 27.2946881279 17.0 10.2946881279
27 5 27.4590604355 17.875 9.58406043549
27 6 27.6586333719 18.75 8.90863337188
27 7 27.892651362 19.625 8.26765136196
27 8 28.1602556807 20.5 7.66025568066
27 9 28.4604989415 21.375 7.08549894152
27 10 28.7923600978 22.25 6.54236009778
27 11 29.1547594742 23.125 6.02975947423
27 12 29.5465734054 24.0 5.54657340539
27 13 29.9666481275 24.875 5.09164812754
27 14 30.4138126515 25.75 4.66381265149
27 15 30.886890423 26.625 4.26189042296
27 16 31.384709653 27.5 3.88470965295
27 17 31.9061122671 28.375 3.53111226709
27 18 32.4499614792 29.25 3.19996147918
27 19 33.0151480384 30.125 2.89014803844
27 20 33.6005952328 31.0 2.60059523282
27 21 34.205262753 31.875 2.33026275297
27 22 34.8281495345 32.75 2.07814953454
27 23 35.4682957019 33.625 1.84329570194
27 24 36.1247837364 34.5 1.62478373638
27 25 36.7967389859 35.375 1.42173898595
27 26 37.483329628 36.25 1.23332962798
28 1 28.0178514522 14.875 13.1428514522
28 2 28.0713376952 15.75 12.3213376952
28 3 28.1602556807 16.625 11.5352556807
28 4 28.2842712475 17.5 10.7842712475
28 5 28.4429253067 18.375 10.0679253067
28 6 28.6356421266 19.25 9.38564212655
28 7 28.8617393793 20.125 8.73673937932
28 8 29.1204395571 21.0 8.12043955712
28 9 29.4108823397 21.875 7.53588233971
28 10 29.7321374946 22.75 6.98213749464
28 11 30.083217913 23.625 6.45821791298
28 12 30.4630924235 24.5 5.96309242346
28 13 30.8706980809 25.375 5.49569808087
28 14 31.304951685 26.25 5.054951685
28 15 31.7647603485 27.125 4.63976034854
28 16 32.2490309932 28.0 4.24903099319
28 17 32.7566787083 28.875 3.88167870832
28 18 33.2866339542 29.75 3.53663395419
28 19 33.8378486314 30.625 3.21284863138
28 20 34.4093010682 31.5 2.90930106817
28 21 35.0 32.375 2.625
28 22 35.6089876295 33.25 2.35898762953
28 23 36.235341864 34.125 2.11034186399
28 24 36.8781778292 35.0 1.87817782917
28 25 37.5366487582 35.875 1.66164875825
28 26 38.2099463491 36.75 1.45994634909
28 27 38.8973006776 37.625 1.27230067755
29 1 29.0172362571 15.375 13.6422362571
29 2 29.0688837075 16.25 12.8188837075
29 3 29.1547594742 17.125 12.0297594742
29 4 29.2745623366 18.0 11.2745623366
29 5 29.4278779391 18.875 10.5528779391
29 6 29.6141857899 19.75 9.86418578992
29 7 29.8328677804 20.625 9.20786778035
29 8 30.083217913 21.5 8.58321791298
29 9 30.3644529014 22.375 7.98945290138
29 10 30.6757233004 23.25 7.42572330036
29 11 31.0161248385 24.125 6.89112483854
29 12 31.384709653 25.0 6.38470965295
29 13 31.7804971641 25.875 5.90549716414
29 14 32.2024843762 26.75 5.45248437621
29 15 32.6496554346 27.625 5.02465543463
29 16 33.1209903234 28.5 4.62099032336
29 17 33.6154726279 29.375 4.24047262794
29 18 34.1320963318 30.25 3.88209633175
29 19 34.6698716467 31.125 3.54487164672
29 20 35.2278299076 32.0 3.22782990762
29 21 35.8050275799 32.875 2.93002757994
29 22 36.4005494464 33.75 2.6505494464
29 23 37.0135110466 34.625 2.38851104664
29 24 37.6430604494 35.5 2.14306044944
29 25 38.2883794382 36.375 1.91337943815
29 26 38.9486841883 37.25 1.6986841883
29 27 39.6232255123 38.125 1.49822551232
29 28 40.3112887415 39.0 1.31128874149
30 1 30.0166620396 15.875 14.1416620396
30 2 30.0665927567 16.75 13.3165927567
30 3 30.1496268634 17.625 12.5246268634
30 4 30.2654919008 18.5 11.7654919008
30 5 30.4138126515 19.375 11.0388126515
30 6 30.5941170816 20.25 10.3441170816
30 7 30.8058436015 21.125 9.6808436015
30 8 31.0483493925 22.0 9.04834939252
30 9 31.3209195267 22.875 8.44591952673
30 10 31.6227766017 23.75 7.87277660168
30 11 31.9530906173 24.625 7.32809061734
30 12 32.3109888428 25.5 6.81098884281
30 13 32.6955654485 26.375 6.32056544854
30 14 33.1058907145 27.25 5.85589071449
30 15 33.5410196625 28.125 5.4160196625
30 16 34.0 29.0 5.0
30 17 34.4818792991 29.875 4.60687929913
30 18 34.9857113691 30.75 4.23571136907
30 19 35.5105618091 31.625 3.88556180913
30 20 36.0555127546 32.5 3.55551275464
30 21 36.6196668472 33.375 3.2446668472
30 22 37.2021504755 34.25 2.95215047548
30 23 37.8021163429 35.125 2.67711634287
30 24 38.4187454246 36.0 2.4187454246
30 25 39.0512483795 36.875 2.17624837953
30 26 39.6988664826 37.75 1.94886648256
30 27 40.3608721412 38.625 1.73587214122
30 28 41.0365690574 39.5 1.53656905737
30 29 41.7252920901 40.375 1.35029209005
31 1 31.0161248385 16.375 14.6411248385
31 2 31.064449134 17.25 13.814449134
31 3 31.1448230048 18.125 13.0198230048
31 4 31.2569992162 19.0 12.2569992162
31 5 31.4006369362 19.875 11.5256369362
31 6 31.5753068077 20.75 10.8253068077
31 7 31.7804971641 21.625 10.1554971641
31 8 32.0156211872 22.5 9.51562118716
31 9 32.2800247831 23.375 8.90502478314
31 10 32.5729949498 24.25 8.3229949498
31 11 32.8937684068 25.125 7.7687684068
31 12 33.2415402772 26.0 7.24154027719
31 13 33.6154726279 26.875 6.74047262794
31 14 34.0147027034 27.75 6.26470270339
31 15 34.4383507154 28.625 5.81335071545
31 16 34.885527085 29.5 5.38552708502
31 17 35.3553390593 30.375 4.98033905933
31 18 35.8468966579 31.25 4.59689665787
31 19 36.3593179254 32.125 4.2343179254
31 20 36.8917334914 33.0 3.89173349139
31 21 37.4432904537 33.875 3.5682904537
31 22 38.0131556175 34.75 3.2631556175
31 23 38.6005181312 35.625 2.97551813124
31 24 39.2045915678 36.5 2.70459156783
31 25 39.8246155035 37.375 2.44961550348
31 26 40.4598566483 38.25 2.20985664829
31 27 41.1096095822 39.125 1.98460958219
31 28 41.7731971484 40.0 1.77319714841
31 29 42.4499705536 40.875 1.57497055358
31 30 43.1393092202 41.75 1.38930922025
32 1 32.0156211872 16.875 15.1406211872
32 2 32.0624390838 17.75 14.3124390838
32 3 32.14031736 18.625 13.51531736
32 4 32.2490309932 19.5 12.7490309932
32 5 32.3882694814 20.375 12.0132694814
32 6 32.5576411922 21.25 11.3076411922
32 7 32.7566787083 22.125 10.6316787083
32 8 32.9848450049 23.0 9.98484500494
32 9 33.2415402772 23.875 9.36654027719
32 10 33.5261092285 24.75 8.77610922848
32 11 33.8378486314 25.625 8.21284863138
32 12 34.1760149813 26.5 7.67601498127
32 13 34.5398320783 27.375 7.16483207834
32 14 34.9284983931 28.25 6.67849839315
32 15 35.3411940941 29.125 6.21619409414
32 16 35.77708764 30.0 5.77708764
32 17 36.235341864 30.875 5.36034186399
32 18 36.7151195014 31.75 4.96511950137
32 19 37.2155881319 32.625 4.59058813186
32 20 37.7359245282 33.5 4.23592452823
32 21 38.275318418 34.375 3.90031841801
32 22 38.8329756779 35.25 3.5829756779
32 23 39.4081209905 36.125 3.28312099048
32 24 40.0 37.0 3.0
32 25 40.6078810085 37.875 2.73288100849
32 26 41.2310562562 38.75 2.48105625618
32 27 41.8688428309 39.625 2.24384283092
32 28 42.5205832509 40.5 2.02058325094
32 29 43.1856457634 41.375 1.81064576338
32 30 43.8634243989 42.25 1.61342439892
32 31 44.5533388199 43.125 1.42833881989
33 1 33.0151480384 17.375 15.6401480384
33 2 33.0605505096 18.25 14.8105505096
33 3 33.1360830516 19.125 14.0110830516
33 4 33.2415402772 20.0 13.2415402772
33 5 33.3766385366 20.875 12.5016385366
33 6 33.5410196625 21.75 11.7910196625
33 7 33.7342555869 22.625 11.1092555869
33 8 33.9558536927 23.5 10.4558536927
33 9 34.205262753 24.375 9.83026275297
33 10 34.4818792991 25.25 9.23187929913
33 11 34.7850542619 26.125 8.66005426185
33 12 35.1140997322 27.0 8.11409973216
33 13 35.4682957019 27.875 7.59329570194
33 14 35.8468966579 28.75 7.09689665787
33 15 36.2491379208 29.625 6.62413792078
33 16 36.6742416418 30.5 6.17424164178
33 17 37.1214223865 31.375 5.74642238654
33 18 37.5898922584 32.25 5.33989225843
33 19 38.0788655293 33.125 4.95386552932
33 20 38.5875627631 34.0 4.58756276315
33 21 39.1152144312 34.875 4.24021443122
33 22 39.6610640301 35.75 3.9110640301
33 23 40.2243707222 36.625 3.59937072224
33 24 40.8044115262 37.5 3.30441152621
33 25 41.400483089 38.375 3.02548308897
33 26 42.0119030752 39.25 2.7619030752
33 27 42.6380112107 40.125 2.51301121066
33 28 43.2781700168 41.0 2.27817001676
33 29 43.931765273 41.875 2.05676527298
33 30 44.598206242 42.75 1.84820624196
33 31 45.2769256907 43.625 1.65192569069
33 32 45.9673797382 44.5 1.46737973824
34 1 34.0147027034 17.875 16.1397027034
34 2 34.0587727319 18.75 15.3087727319
34 3 34.1320963318 19.625 14.5070963318
34 4 34.2344855372 20.5 13.7344855372
34 5 34.3656805549 21.375 12.9906805549
34 6 34.5253530033 22.25 12.2753530033
34 7 34.7131099154 23.125 11.5881099154
34 8 34.9284983931 24.0 10.9284983931
34 9 35.1710107901 24.875 10.2960107901
34 10 35.4400902933 25.75 9.69009029334
34 11 35.7351367704 26.625 9.11013677041
34 12 36.0555127546 27.5 8.55551275464
34 13 36.4005494464 28.375 8.0255494464
34 14 36.7695526217 29.25 7.5195526217
34 15 37.1618083521 30.125 7.03680835212
34 16 37.5765884561 31.0 6.57658845611
34 17 38.0131556175 31.875 6.1381556175
34 18 38.4707681233 32.75 5.72076812334
34 19 38.9486841883 33.625 5.3236841883
34 20 39.4461658466 34.5 4.94616584663
34 21 39.9624824054 35.375 4.58748240538
34 22 40.4969134626 36.25 4.24691346263
34 23 41.0487515035 37.125 3.92375150355
34 24 41.6173040934 38.0 3.61730409337
34 25 42.201895692 38.875 3.32689569202
34 26 42.8018691181 39.75 3.05186911807
34 27 43.4165866922 40.625 2.79158669218
34 28 44.0454310911 41.5 2.54543109109
34 29 44.687805943 42.375 2.31280594301
34 30 45.343136195 43.25 2.09313619502
34 31 46.0108682813 44.125 1.88586828131
34 32 46.6904701197 45.0 1.69047011972
34 33 47.3814309619 45.875 1.50643096193
35 1 35.0142828 18.375 16.6392828
35 2 35.0570962859 19.25 15.8070962859
35 3 35.1283361405 20.125 15.0033361405
35 4 35.2278299076 21.0 14.2278299076
35 5 35.3553390593 21.875 13.4803390593
35 6 35.5105618091 22.75 12.7605618091
35 7 35.6931365951 23.625 12.0681365951
35 8 35.902646142 24.5 11.402646142
35 9 36.1386219992 25.375 10.7636219992
35 10 36.4005494464 26.25 10.1505494464
35 11 36.6878726557 27.125 9.56287265569
35 12 37.0 28.0 9.0
35 13 37.3363094052 28.875 8.46130940519
35 14 37.6961536499 29.75 7.94615364994
35 15 38.0788655293 30.625 7.45386552932
35 16 38.4837628098 31.5 6.98376280979
35 17 38.9101529167 32.375 6.53515291669
35 18 39.3573373083 33.25 6.10733730831
35 19 39.8246155035 34.125 5.69961550348
35 20 40.3112887415 35.0 5.31128874149
35 21 40.8166632639 35.875 4.94166326392
35 22 41.3400532172 36.75 4.59005321719
35 23 41.8807831827 37.625 4.25578318274
35 24 42.4381903478 38.5 3.93819034785
35 25 43.0116263352 39.375 3.63662633521
35 26 43.6004587132 40.25 3.35045871318
35 27 44.2040722106 41.125 3.0790722106
35 28 44.821869662 42.0 2.82186966203
35 29 45.4532727095 42.875 2.57827270945
35 30 46.0977222865 43.75 2.34772228646
35 31 46.7546789102 44.625 2.12967891024
35 32 47.4236228055 45.5 1.92362280552
35 33 48.1040538832 46.375 1.72905388322
35 34 48.795491595 47.25 1.54549159502
36 1 36.0138862107 18.875 17.1388862107
36 2 36.0555127546 19.75 16.3055127546
36 3 36.1247837364 20.625 15.4997837364
36 4 36.2215405525 21.5 14.7215405525
36 5 36.3455636908 22.375 13.9705636908
36 6 36.4965751818 23.25 13.2465751818
36 7 36.6742416418 24.125 12.5492416418
36 8 36.8781778292 25.0 11.8781778292
36 9 37.1079506306 25.875 11.2329506306
36 10 37.3630833845 26.75 10.6130833845
36 11 37.6430604494 27.625 10.0180604494
36 12 37.947331922 28.5 9.44733192202
36 13 38.275318418 29.375 8.90031841801
36 14 38.6264158317 30.25 8.37641583166
36 15 39.0 31.125 7.875
36 16 39.3954312072 32.0 7.39543120718
36 17 39.8120584748 32.875 6.93705847479
36 18 40.249223595 33.75 6.499223595
36 19 40.7062648741 34.625 6.0812648741
36 20 41.1825205639 35.5 5.68252056395
36 21 41.6773319683 36.375 5.30233196835
36 22 42.1900462195 37.25 4.94004621946
36 23 42.7200187266 38.125 4.59501872659
36 24 43.2666153056 39.0 4.26661530557
36 25 43.8292140016 39.875 3.95421400162
36 26 44.4072066223 40.75 3.65720662235
36 27 45.0 41.625 3.375
36 28 45.607017004 42.5 3.10701700397
36 29 46.2276973253 43.375 2.8526973253
36 30 46.8614980554 44.25 2.61149805544
36 31 47.5078940809 45.125 2.38289408088
36 32 48.1663783152 46.0 2.16637831517
36 33 48.8364617883 46.875 1.9614617883
36 34 49.5176736126 47.75 1.76767361256
36 35 50.2095608425 48.625 1.58456084253
37 1 37.0135110466 19.375 17.6385110466
37 2 37.0540146273 20.25 16.8040146273
37 3 37.1214223865 21.125 15.9964223865
37 4 37.2155881319 22.0 15.2155881319
37 5 37.3363094052 22.875 14.4613094052
37 6 37.483329628 23.75 13.733329628
37 7 37.6563407675 24.625 13.0313407675
37 8 37.8549864615 25.5 12.3549864615
37 9 38.0788655293 26.375 11.7038655293
37 10 38.3275357935 27.25 11.0775357935
37 11 38.6005181312 28.125 10.4755181312
37 12 38.8973006776 29.0 9.89730067755
37 13 39.2173431023 29.875 9.34234310226
37 14 39.5600808897 30.75 8.8100808897
